Criado como novo conjunto de dados;Amostra 006 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
2823,00;25,00
2822,00;25,01
2821,00;25,01
2820,00;25,01
2819,00;25,02
2818,00;25,02
2817,00;25,03
2816,00;25,03
2815,00;25,04
2814,00;25,04
2813,00;25,05
2812,00;25,05
2811,00;25,06
2810,00;25,06
2809,00;25,07
2808,00;25,07
2807,00;25,07
2806,00;25,07
2805,00;25,08
2804,00;25,08
2803,00;25,08
2802,00;25,09
2801,00;25,09
2800,00;25,10
2799,00;25,11
2798,00;25,11
2797,00;25,11
2796,00;25,11
2795,00;25,11
2794,00;25,12
2793,00;25,12
2792,00;25,12
2791,00;25,13
2790,00;25,13
2789,00;25,13
2788,00;25,13
2787,00;25,13
2786,00;25,13
2785,00;25,13
2784,00;25,14
2783,00;25,14
2782,00;25,14
2781,00;25,15
2780,00;25,15
2779,00;25,15
2778,00;25,16
2777,00;25,16
2776,00;25,16
2775,00;25,17
2774,00;25,17
2773,00;25,17
2772,00;25,17
2771,00;25,17
2770,00;25,17
2769,00;25,18
2768,00;25,18
2767,00;25,18
2766,00;25,18
2765,00;25,18
2764,00;25,19
2763,00;25,19
2762,00;25,19
2761,00;25,19
2760,00;25,19
2759,00;25,20
2758,00;25,20
2757,00;25,20
2756,00;25,20
2755,00;25,20
2754,00;25,21
2753,00;25,21
2752,00;25,21
2751,00;25,22
2750,00;25,22
2749,00;25,23
2748,00;25,23
2747,00;25,23
2746,00;25,23
2745,00;25,23
2744,00;25,23
2743,00;25,23
2742,00;25,23
2741,00;25,23
2740,00;25,23
2739,00;25,24
2738,00;25,24
2737,00;25,24
2736,00;25,24
2735,00;25,24
2734,00;25,24
2733,00;25,24
2732,00;25,25
2731,00;25,25
2730,00;25,25
2729,00;25,26
2728,00;25,26
2727,00;25,27
2726,00;25,27
2725,00;25,27
2724,00;25,27
2723,00;25,27
2722,00;25,27
2721,00;25,27
2720,00;25,27
2719,00;25,27
2718,00;25,27
2717,00;25,27
2716,00;25,27
2715,00;25,28
2714,00;25,28
2713,00;25,28
2712,00;25,28
2711,00;25,29
2710,00;25,29
2709,00;25,29
2708,00;25,29
2707,00;25,29
2706,00;25,29
2705,00;25,29
2704,00;25,29
2703,00;25,29
2702,00;25,30
2701,00;25,30
2700,00;25,30
2699,00;25,30
2698,00;25,30
2697,00;25,31
2696,00;25,31
2695,00;25,31
2694,00;25,31
2693,00;25,31
2692,00;25,31
2691,00;25,31
2690,00;25,32
2689,00;25,32
2688,00;25,32
2687,00;25,32
2686,00;25,32
2685,00;25,32
2684,00;25,32
2683,00;25,33
2682,00;25,33
2681,00;25,33
2680,00;25,34
2679,00;25,34
2678,00;25,34
2677,00;25,34
2676,00;25,34
2675,00;25,34
2674,00;25,34
2673,00;25,34
2672,00;25,34
2671,00;25,34
2670,00;25,34
2669,00;25,34
2668,00;25,34
2667,00;25,34
2666,00;25,34
2665,00;25,34
2664,00;25,34
2663,00;25,34
2662,00;25,34
2661,00;25,35
2660,00;25,35
2659,00;25,35
2658,00;25,36
2657,00;25,36
2656,00;25,36
2655,00;25,36
2654,00;25,37
2653,00;25,37
2652,00;25,37
2651,00;25,37
2650,00;25,38
2649,00;25,38
2648,00;25,38
2647,00;25,38
2646,00;25,39
2645,00;25,39
2644,00;25,39
2643,00;25,40
2642,00;25,40
2641,00;25,40
2640,00;25,41
2639,00;25,41
2638,00;25,41
2637,00;25,41
2636,00;25,41
2635,00;25,42
2634,00;25,42
2633,00;25,42
2632,00;25,43
2631,00;25,43
2630,00;25,43
2629,00;25,43
2628,00;25,43
2627,00;25,44
2626,00;25,44
2625,00;25,44
2624,00;25,44
2623,00;25,44
2622,00;25,44
2621,00;25,44
2620,00;25,45
2619,00;25,45
2618,00;25,45
2617,00;25,45
2616,00;25,46
2615,00;25,46
2614,00;25,46
2613,00;25,46
2612,00;25,46
2611,00;25,46
2610,00;25,46
2609,00;25,46
2608,00;25,46
2607,00;25,47
2606,00;25,47
2605,00;25,47
2604,00;25,47
2603,00;25,47
2602,00;25,47
2601,00;25,47
2600,00;25,47
2599,00;25,48
2598,00;25,48
2597,00;25,48
2596,00;25,48
2595,00;25,48
2594,00;25,48
2593,00;25,48
2592,00;25,48
2591,00;25,48
2590,00;25,49
2589,00;25,49
2588,00;25,49
2587,00;25,49
2586,00;25,49
2585,00;25,49
2584,00;25,49
2583,00;25,49
2582,00;25,49
2581,00;25,49
2580,00;25,50
2579,00;25,50
2578,00;25,50
2577,00;25,49
2576,00;25,49
2575,00;25,49
2574,00;25,49
2573,00;25,49
2572,00;25,49
2571,00;25,49
2570,00;25,50
2569,00;25,50
2568,00;25,50
2567,00;25,50
2566,00;25,50
2565,00;25,50
2564,00;25,50
2563,00;25,50
2562,00;25,50
2561,00;25,50
2560,00;25,50
2559,00;25,50
2558,00;25,50
2557,00;25,50
2556,00;25,50
2555,00;25,50
2554,00;25,50
2553,00;25,50
2552,00;25,50
2551,00;25,50
2550,00;25,50
2549,00;25,50
2548,00;25,50
2547,00;25,49
2546,00;25,50
2545,00;25,50
2544,00;25,50
2543,00;25,50
2542,00;25,50
2541,00;25,50
2540,00;25,50
2539,00;25,50
2538,00;25,50
2537,00;25,50
2536,00;25,50
2535,00;25,50
2534,00;25,50
2533,00;25,50
2532,00;25,49
2531,00;25,49
2530,00;25,49
2529,00;25,49
2528,00;25,50
2527,00;25,50
2526,00;25,50
2525,00;25,50
2524,00;25,50
2523,00;25,50
2522,00;25,50
2521,00;25,50
2520,00;25,50
2519,00;25,50
2518,00;25,50
2517,00;25,50
2516,00;25,50
2515,00;25,50
2514,00;25,50
2513,00;25,50
2512,00;25,50
2511,00;25,49
2510,00;25,49
2509,00;25,49
2508,00;25,49
2507,00;25,49
2506,00;25,49
2505,00;25,48
2504,00;25,48
2503,00;25,48
2502,00;25,47
2501,00;25,48
2500,00;25,48
2499,00;25,48
2498,00;25,48
2497,00;25,48
2496,00;25,48
2495,00;25,48
2494,00;25,48
2493,00;25,48
2492,00;25,48
2491,00;25,48
