Criado como novo conjunto de dados;Amostra 000 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
2678,00;11,79
2677,00;11,79
2676,00;11,78
2675,00;11,78
2674,00;11,78
2673,00;11,78
2672,00;11,78
2671,00;11,78
2670,00;11,78
2669,00;11,78
2668,00;11,78
2667,00;11,78
2666,00;11,78
2665,00;11,78
2664,00;11,78
2663,00;11,79
2662,00;11,79
2661,00;11,79
2660,00;11,79
2659,00;11,79
2658,00;11,79
2657,00;11,79
2656,00;11,79
2655,00;11,79
2654,00;11,79
2653,00;11,79
2652,00;11,80
2651,00;11,80
2650,00;11,80
2649,00;11,80
2648,00;11,80
2647,00;11,80
2646,00;11,80
2645,00;11,80
2644,00;11,80
2643,00;11,80
2642,00;11,80
2641,00;11,80
2640,00;11,80
2639,00;11,80
2638,00;11,80
2637,00;11,80
2636,00;11,80
2635,00;11,80
2634,00;11,80
2633,00;11,80
2632,00;11,80
2631,00;11,80
2630,00;11,80
2629,00;11,80
2628,00;11,80
2627,00;11,80
2626,00;11,80
2625,00;11,80
2624,00;11,80
2623,00;11,80
2622,00;11,79
2621,00;11,79
2620,00;11,79
2619,00;11,79
2618,00;11,79
2617,00;11,79
2616,00;11,79
2615,00;11,79
2614,00;11,79
2613,00;11,79
2612,00;11,79
2611,00;11,79
2610,00;11,79
2609,00;11,79
2608,00;11,79
2607,00;11,78
2606,00;11,78
2605,00;11,78
2604,00;11,78
2603,00;11,78
2602,00;11,78
2601,00;11,78
2600,00;11,78
2599,00;11,78
2598,00;11,78
2597,00;11,78
2596,00;11,78
2595,00;11,77
2594,00;11,77
2593,00;11,77
2592,00;11,77
2591,00;11,77
2590,00;11,77
2589,00;11,77
2588,00;11,77
2587,00;11,77
2586,00;11,77
2585,00;11,77
2584,00;11,77
2583,00;11,77
2582,00;11,77
2581,00;11,76
2580,00;11,76
2579,00;11,76
2578,00;11,76
2577,00;11,75
2576,00;11,75
2575,00;11,75
2574,00;11,75
2573,00;11,75
2572,00;11,75
2571,00;11,75
2570,00;11,75
2569,00;11,75
2568,00;11,75
2567,00;11,75
2566,00;11,75
2565,00;11,74
2564,00;11,74
2563,00;11,74
2562,00;11,74
2561,00;11,73
2560,00;11,73
2559,00;11,73
2558,00;11,73
2557,00;11,73
2556,00;11,73
2555,00;11,73
2554,00;11,73
2553,00;11,73
2552,00;11,73
2551,00;11,73
2550,00;11,72
2549,00;11,72
2548,00;11,72
2547,00;11,72
2546,00;11,72
2545,00;11,72
2544,00;11,72
2543,00;11,72
2542,00;11,72
2541,00;11,72
2540,00;11,71
2539,00;11,71
2538,00;11,71
2537,00;11,71
2536,00;11,71
2535,00;11,71
2534,00;11,71
2533,00;11,70
2532,00;11,70
2531,00;11,70
2530,00;11,70
2529,00;11,70
2528,00;11,70
2527,00;11,69
2526,00;11,69
2525,00;11,69
2524,00;11,69
2523,00;11,69
2522,00;11,69
2521,00;11,69
2520,00;11,69
2519,00;11,69
2518,00;11,69
2517,00;11,69
2516,00;11,69
2515,00;11,68
2514,00;11,68
2513,00;11,68
2512,00;11,68
2511,00;11,67
2510,00;11,67
2509,00;11,67
2508,00;11,67
2507,00;11,66
2506,00;11,66
2505,00;11,66
2504,00;11,66
2503,00;11,66
2502,00;11,66
2501,00;11,66
2500,00;11,65
2499,00;11,65
2498,00;11,65
2497,00;11,65
2496,00;11,65
2495,00;11,65
2494,00;11,65
2493,00;11,65
2492,00;11,65
2491,00;11,65
2490,00;11,64
2489,00;11,64
2488,00;11,64
2487,00;11,64
2486,00;11,64
2485,00;11,63
2484,00;11,63
2483,00;11,63
2482,00;11,63
2481,00;11,63
2480,00;11,63
2479,00;11,63
2478,00;11,63
2477,00;11,63
2476,00;11,62
2475,00;11,61
2474,00;11,61
